MoleculeID;PBFE(ERF);PBFE(RF);PBFE(DNN);PBFE(KNN);PBFE(SVR);PBFE(εSVR);PBFE(LR)
APVD_1265_ZINC;	-7.020; -6.828; -7.399; -8.923; -6.343; -7.252; -6.367
APVD_1266_ZINC;	-7.034; -7.129; -7.451; -6.288; -6.895; -7.345; -6.767
APVD_1267_ZINC;	-7.348; -7.192; -8.191; -9.165; -7.082; -7.823; -6.978
APVD_1268_ZINC;	-7.348; -7.192; -8.191; -9.165; -7.082; -7.823; -6.978
APVD_1269_ZINC;	-6.005; -5.918; -6.412; -4.923; -6.540; -5.679; -6.580
APVD_1270_ZINC;	-7.737; -7.734; -8.168; -9.034; -6.773; -7.768; -6.907
APVD_1271_ZINC;	-7.746; -7.701; -8.270; -9.113; -6.891; -7.910; -7.023
APVD_1272_ZINC;	-8.790; -8.544; -7.430; -6.837; -8.747; -7.733; -8.749
APVD_1273_ZINC;	-8.411; -8.678; -7.985; -7.109; -8.392; -7.713; -8.383
APVD_1274_ZINC;	-6.890; -6.887; -6.978; -6.709; -6.371; -6.920; -6.403
APVD_1275_ZINC;	-6.714; -6.830; -6.867; -6.126; -6.268; -6.928; -6.300
APVD_1276_ZINC;	-7.112; -6.902; -7.377; -7.794; -6.409; -7.196; -6.448
APVD_1277_ZINC;	-7.112; -6.902; -7.377; -7.794; -6.409; -7.196; -6.448
APVD_1278_ZINC;	-5.846; -5.766; -4.995; -4.987; -4.206; -4.996; -4.328
APVD_1279_ZINC;	-6.537; -6.389; -6.714; -6.645; -5.419; -5.771; -5.604
APVD_1280_ZINC;	-6.731; -6.372; -7.232; -6.002; -5.339; -6.462; -5.591
APVD_1281_ZINC;	-6.288; -6.075; -5.959; -6.051; -5.012; -5.219; -5.081
APVD_1282_ZINC;	-6.143; -5.999; -5.906; -6.582; -5.665; -5.298; -5.819
APVD_1283_ZINC;	-6.432; -6.194; -5.852; -5.843; -5.134; -5.021; -5.292
APVD_1284_ZINC;	-6.119; -5.995; -5.308; -5.665; -4.408; -4.693; -4.570
APVD_1285_ZINC;	-5.946; -5.890; -5.368; -6.543; -4.524; -4.887; -4.684
APVD_1286_ZINC;	-6.604; -6.192; -7.291; -7.273; -5.565; -6.413; -5.763
APVD_1287_ZINC;	-5.983; -5.975; -5.198; -6.268; -4.750; -4.457; -4.826
APVD_1288_ZINC;	-5.749; -5.770; -5.223; -5.422; -4.514; -5.143; -4.614
APVD_1289_ZINC;	-8.226; -8.112; -9.080; -10.400; -6.979; -8.967; -7.221
APVD_1290_ZINC;	-6.143; -5.999; -5.906; -6.582; -5.665; -5.298; -5.819
APVD_1291_ZINC;	-5.990; -6.017; -5.231; -6.551; -4.852; -4.765; -4.897
APVD_1292_ZINC;	-6.612; -6.457; -6.968; -6.753; -6.423; -6.820; -6.502
APVD_1293_ZINC;	-8.554; -8.817; -9.274; -8.059; -8.340; -8.820; -8.268
APVD_1294_ZINC;	-8.473; -8.749; -7.799; -7.183; -7.114; -7.507; -7.086
APVD_1295_ZINC;	-8.515; -8.742; -7.797; -7.183; -7.123; -7.509; -7.096
APVD_1296_ZINC;	-8.634; -8.781; -8.186; -7.171; -7.305; -7.893; -7.298
APVD_1297_ZINC;	-8.636; -8.777; -8.185; -7.171; -7.306; -7.892; -7.299
APVD_1298_ZINC;	-8.473; -8.749; -7.799; -7.183; -7.114; -7.507; -7.086
APVD_1299_ZINC;	-8.515; -8.742; -7.797; -7.183; -7.123; -7.509; -7.096
APVD_1300_ZINC;	-8.800; -8.869; -9.684; -7.578; -9.099; -9.677; -9.143
APVD_1301_ZINC;	-9.397; -9.243; -9.998; -8.829; -9.459; -10.213; -9.356
APVD_1302_ZINC;	-8.745; -8.782; -8.950; -8.888; -7.860; -9.040; -8.141
APVD_1303_ZINC;	-8.877; -8.864; -9.121; -9.363; -8.213; -9.242; -8.332
APVD_1304_ZINC;	-8.455; -8.731; -8.928; -8.510; -8.580; -8.547; -8.552
APVD_1305_ZINC;	-8.959; -9.057; -8.815; -8.696; -8.208; -8.585; -8.299
APVD_1306_ZINC;	-8.871; -8.910; -9.543; -8.185; -8.068; -9.158; -8.221
APVD_1307_ZINC;	-7.485; -7.387; -8.370; -8.255; -7.336; -7.662; -7.296
APVD_1308_ZINC;	-9.881; -9.919; -10.491; -8.417; -9.923; -10.721; -9.838
APVD_1309_ZINC;	-8.714; -8.802; -9.174; -8.072; -9.129; -9.043; -9.041
APVD_1310_ZINC;	-9.840; -9.817; -9.984; -8.238; -9.876; -10.475; -9.748
APVD_1311_ZINC;	-8.750; -8.575; -8.731; -8.683; -7.793; -8.362; -7.931
APVD_1312_ZINC;	-9.199; -8.834; -9.576; -8.725; -8.993; -9.257; -9.111
APVD_1313_ZINC;	-10.453; -10.284; -10.212; -10.632; -9.795; -9.963; -9.817
APVD_1314_ZINC;	-10.652; -10.325; -10.299; -10.911; -10.079; -9.997; -10.120
APVD_1315_ZINC;	-10.367; -10.215; -9.577; -10.375; -10.481; -9.892; -10.491
APVD_1316_ZINC;	-10.367; -10.215; -9.576; -10.375; -10.481; -9.892; -10.491
APVD_1317_ZINC;	-9.132; -8.984; -8.830; -6.823; -9.343; -8.771; -9.255
APVD_1318_ZINC;	-9.092; -9.119; -9.164; -7.993; -8.471; -9.291; -8.617
APVD_1319_ZINC;	-9.078; -9.171; -9.478; -8.268; -8.518; -9.416; -8.664
APVD_1320_ZINC;	-8.910; -8.928; -9.601; -8.268; -8.759; -9.553; -8.806
APVD_1321_ZINC;	-9.852; -9.711; -9.631; -11.316; -10.088; -10.219; -9.874
APVD_1322_ZINC;	-9.574; -9.513; -9.631; -6.966; -8.992; -9.726; -8.954
APVD_1323_ZINC;	-9.624; -9.513; -9.576; -7.656; -9.318; -9.610; -9.227
APVD_1324_ZINC;	-9.661; -9.399; -8.593; -8.080; -9.364; -8.583; -9.384
APVD_1325_ZINC;	-9.985; -9.665; -8.248; -11.079; -9.556; -8.146; -9.693
APVD_1326_ZINC;	-8.972; -8.986; -9.262; -7.133; -8.773; -9.006; -8.838
APVD_1327_ZINC;	-8.818; -8.791; -9.448; -9.339; -8.966; -9.602; -9.046
APVD_1328_ZINC;	-8.305; -8.491; -8.694; -6.612; -8.247; -8.207; -8.269
APVD_1329_ZINC;	-8.371; -8.666; -8.869; -6.264; -8.391; -8.432; -8.406
APVD_1330_ZINC;	-8.892; -9.095; -8.774; -9.821; -7.898; -8.447; -8.183
APVD_1331_ZINC;	-8.422; -8.680; -8.956; -9.722; -8.112; -8.488; -8.251
APVD_1332_ZINC;	-8.519; -8.820; -8.953; -8.811; -8.284; -8.552; -8.410
APVD_1333_ZINC;	-9.795; -9.627; -9.590; -7.247; -9.855; -9.536; -9.806
APVD_1334_ZINC;	-7.231; -7.341; -7.693; -6.374; -6.999; -7.889; -6.942
APVD_1335_ZINC;	-7.314; -7.362; -7.508; -8.844; -6.715; -7.501; -6.793
APVD_1336_ZINC;	-7.314; -7.362; -7.508; -8.844; -6.715; -7.501; -6.793
APVD_1337_ZINC;	-7.223; -7.277; -7.380; -8.825; -6.623; -7.452; -6.690
APVD_1338_ZINC;	-8.544; -8.711; -8.108; -6.938; -7.766; -8.435; -7.930
APVD_1339_ZINC;	-8.366; -8.691; -8.474; -5.979; -8.121; -8.514; -8.159
APVD_1340_ZINC;	-8.332; -8.118; -8.598; -6.568; -7.603; -8.881; -7.835
APVD_1341_ZINC;	-8.260; -8.080; -8.667; -6.575; -7.608; -8.825; -7.863
APVD_1342_ZINC;	-8.105; -8.179; -8.870; -8.724; -7.803; -9.005; -7.874
APVD_1343_ZINC;	-8.044; -8.216; -8.721; -9.793; -7.706; -8.780; -7.764
APVD_1344_ZINC;	-9.947; -9.837; -9.896; -9.008; -9.813; -10.272; -9.757
APVD_1345_ZINC;	-9.615; -9.587; -10.095; -8.193; -10.016; -10.821; -9.943
APVD_1346_ZINC;	-8.967; -8.805; -9.220; -8.606; -8.410; -8.943; -8.521
APVD_1347_ZINC;	-8.970; -8.858; -9.109; -7.255; -8.707; -9.116; -8.783
APVD_1348_ZINC;	-9.201; -9.207; -9.855; -8.378; -9.428; -9.973; -9.394
APVD_1349_ZINC;	-5.932; -5.602; -5.731; -5.944; -5.440; -5.742; -5.516
APVD_1350_ZINC;	-10.059; -10.007; -9.683; -8.135; -9.519; -9.367; -9.451
APVD_1351_ZINC;	-10.090; -9.842; -9.690; -7.805; -9.752; -9.366; -9.700
APVD_1352_ZINC;	-10.710; -10.575; -10.736; -11.214; -10.938; -11.198; -10.825
APVD_1353_ZINC;	-9.082; -9.196; -9.301; -7.493; -9.354; -9.714; -9.218
APVD_1354_ZINC;	-7.121; -7.062; -7.364; -7.127; -6.533; -7.274; -6.509
APVD_1355_ZINC;	-9.201; -9.201; -9.342; -7.057; -8.772; -9.302; -8.696
APVD_1356_ZINC;	-8.795; -8.798; -9.530; -7.357; -9.390; -9.889; -9.304
APVD_1357_ZINC;	-8.317; -8.455; -8.837; -8.750; -7.950; -8.697; -8.032
APVD_1358_ZINC;	-9.551; -9.448; -9.824; -9.650; -9.049; -9.655; -9.078
APVD_1359_ZINC;	-9.615; -9.575; -9.968; -9.017; -9.166; -9.837; -9.193
APVD_1360_ZINC;	-7.756; -7.557; -7.965; -5.897; -7.634; -7.912; -7.722
APVD_1361_ZINC;	-7.623; -7.565; -7.769; -5.881; -7.788; -7.920; -7.879
APVD_1362_ZINC;	-6.181; -5.744; -6.905; -6.048; -6.266; -6.224; -6.288
APVD_1363_ZINC;	-9.115; -9.306; -8.649; -8.822; -9.887; -8.927; -9.842
APVD_1364_ZINC;	-7.969; -8.103; -8.377; -7.655; -8.064; -7.955; -8.018
APVD_1365_ZINC;	-8.110; -8.220; -8.643; -7.702; -8.255; -8.275; -8.194
APVD_1366_ZINC;	-9.684; -9.636; -9.361; -8.753; -9.664; -9.610; -9.642
APVD_1367_ZINC;	-6.918; -6.647; -7.664; -8.054; -7.533; -7.249; -7.714
APVD_1368_ZINC;	-5.928; -5.641; -5.744; -7.177; -5.863; -5.483; -5.847
APVD_1369_ZINC;	-6.510; -6.592; -6.876; -5.707; -7.001; -6.345; -7.046
APVD_1370_ZINC;	-7.527; -7.793; -7.549; -7.741; -7.324; -7.098; -7.344
APVD_1371_ZINC;	-7.527; -7.787; -7.558; -7.731; -7.331; -7.097; -7.351
APVD_1372_ZINC;	-7.635; -7.955; -7.722; -7.418; -7.523; -7.433; -7.528
APVD_1373_ZINC;	-6.280; -6.215; -5.853; -6.423; -5.668; -5.719; -5.726
APVD_1374_ZINC;	-8.384; -8.772; -7.951; -7.499; -7.998; -8.210; -8.085
APVD_1375_ZINC;	-9.179; -9.200; -9.042; -9.627; -8.401; -9.036; -8.625
APVD_1376_ZINC;	-9.187; -9.277; -9.372; -9.627; -8.499; -9.452; -8.732
APVD_1377_ZINC;	-9.198; -9.275; -9.372; -9.627; -8.501; -9.455; -8.735
APVD_1378_ZINC;	-9.198; -9.275; -9.372; -9.627; -8.501; -9.455; -8.735
APVD_1379_ZINC;	-8.901; -9.078; -9.547; -7.690; -8.531; -9.682; -8.629
APVD_1380_ZINC;	-8.940; -9.004; -9.364; -8.090; -8.381; -9.291; -8.474
APVD_1381_ZINC;	-10.292; -10.151; -10.425; -10.639; -10.709; -10.944; -10.700
APVD_1382_ZINC;	-8.983; -8.999; -8.030; -6.641; -8.566; -8.114; -8.628
APVD_1383_ZINC;	-8.890; -9.093; -8.322; -7.017; -8.573; -8.625; -8.637
APVD_1384_ZINC;	-6.199; -5.968; -5.990; -6.201; -4.918; -5.171; -5.022
APVD_1385_ZINC;	-5.987; -5.724; -6.094; -6.086; -5.068; -5.383; -5.164
APVD_1386_ZINC;	-5.653; -5.408; -5.307; -5.932; -5.427; -4.908; -5.510
APVD_1387_ZINC;	-7.241; -6.866; -8.186; -9.123; -6.634; -7.552; -6.725
APVD_1388_ZINC;	-8.336; -8.648; -8.806; -8.041; -8.560; -8.253; -8.421
APVD_1389_ZINC;	-8.478; -8.778; -9.054; -8.223; -8.767; -8.567; -8.612
APVD_1390_ZINC;	-5.945; -5.713; -5.736; -7.200; -5.985; -5.279; -6.145
APVD_1391_ZINC;	-7.870; -8.115; -7.980; -7.301; -7.956; -7.369; -7.959
APVD_1392_ZINC;	-7.819; -8.027; -8.113; -7.804; -7.683; -7.585; -7.687
APVD_1393_ZINC;	-7.830; -8.141; -8.266; -7.463; -7.867; -7.897; -7.855
APVD_1394_ZINC;	-6.027; -5.917; -5.896; -6.777; -6.341; -5.429; -6.484
APVD_1395_ZINC;	-7.994; -8.069; -8.599; -7.212; -8.014; -8.325; -7.893
APVD_1396_ZINC;	-7.994; -8.069; -8.599; -7.212; -8.014; -8.325; -7.893
APVD_1397_ZINC;	-5.688; -5.567; -6.056; -6.311; -5.904; -5.417; -5.923
APVD_1398_ZINC;	-9.289; -9.305; -9.528; -8.314; -8.804; -9.521; -8.842
APVD_1399_ZINC;	-6.147; -5.867; -6.446; -6.326; -6.241; -6.272; -6.355
APVD_1400_ZINC;	-8.664; -8.731; -9.222; -9.211; -8.010; -9.047; -8.195
APVD_1401_ZINC;	-8.711; -8.625; -9.194; -9.198; -8.007; -9.065; -8.159
APVD_1402_ZINC;	-8.678; -8.639; -9.219; -8.936; -8.074; -9.062; -8.204
APVD_1403_ZINC;	-8.410; -8.693; -8.495; -7.927; -8.408; -7.802; -8.384
APVD_1404_ZINC;	-8.223; -8.646; -8.379; -7.718; -8.546; -7.740; -8.468
APVD_1405_ZINC;	-8.972; -8.988; -9.262; -7.133; -8.773; -9.005; -8.838
APVD_1406_ZINC;	-7.892; -8.151; -8.421; -5.822; -8.042; -8.529; -8.001
APVD_1407_ZINC;	-8.552; -8.662; -9.298; -7.932; -8.823; -9.120; -8.750
APVD_1408_ZINC;	-8.542; -8.649; -9.282; -7.932; -8.811; -9.109; -8.738
APVD_1409_ZINC;	-8.068; -8.387; -8.145; -7.467; -7.959; -7.396; -7.963
APVD_1410_ZINC;	-6.058; -5.860; -6.030; -6.854; -4.940; -5.457; -5.047
APVD_1411_ZINC;	-5.969; -5.811; -6.066; -7.109; -4.953; -5.616; -5.038
APVD_1412_ZINC;	-6.058; -5.860; -6.030; -6.854; -4.940; -5.457; -5.047
APVD_1413_ZINC;	-5.969; -5.811; -6.066; -7.109; -4.953; -5.616; -5.038
APVD_1414_ZINC;	-6.106; -5.944; -6.394; -6.156; -5.769; -6.286; -5.742
APVD_1415_ZINC;	-9.073; -9.068; -9.146; -7.812; -8.465; -9.212; -8.615
APVD_1416_ZINC;	-9.066; -9.135; -9.474; -8.268; -8.513; -9.354; -8.663
APVD_1417_ZINC;	-8.814; -8.807; -9.332; -8.165; -8.426; -9.074; -8.451
APVD_1418_ZINC;	-9.218; -9.244; -9.809; -7.585; -9.263; -9.959; -9.069
APVD_1419_ZINC;	-7.579; -7.617; -7.941; -6.588; -7.498; -7.625; -7.471
APVD_1420_ZINC;	-7.582; -7.613; -7.943; -6.588; -7.501; -7.627; -7.474
APVD_1421_ZINC;	-9.054; -9.192; -9.566; -7.798; -8.498; -9.735; -8.604
APVD_1422_ZINC;	-8.659; -8.538; -9.437; -9.012; -8.388; -9.434; -8.504
APVD_1423_ZINC;	-8.626; -8.643; -9.410; -9.329; -8.358; -9.297; -8.511
APVD_1424_ZINC;	-7.226; -7.617; -7.407; -5.364; -7.510; -6.728; -7.488
APVD_1425_ZINC;	-7.247; -7.643; -7.418; -5.364; -7.526; -6.729; -7.504
APVD_1426_ZINC;	-7.190; -7.580; -7.399; -5.364; -7.497; -6.729; -7.475
APVD_1427_ZINC;	-9.400; -9.349; -9.603; -7.782; -9.011; -9.592; -8.944
APVD_1428_ZINC;	-9.627; -9.523; -9.575; -7.656; -9.320; -9.610; -9.229
APVD_1429_ZINC;	-8.277; -8.561; -8.311; -8.512; -8.112; -7.550; -8.228
APVD_1430_ZINC;	-8.362; -8.798; -8.382; -8.630; -8.301; -7.738; -8.402
APVD_1431_ZINC;	-6.411; -6.170; -6.543; -6.824; -6.633; -6.160; -6.749
APVD_1432_ZINC;	-6.268; -6.097; -6.775; -6.662; -6.739; -6.157; -6.827
APVD_1433_ZINC;	-6.240; -5.848; -6.436; -6.786; -5.626; -5.856; -5.774
APVD_1434_ZINC;	-7.857; -8.127; -8.063; -7.537; -7.864; -7.584; -7.869
APVD_1435_ZINC;	-8.023; -8.160; -8.306; -7.710; -8.050; -7.908; -8.040
APVD_1436_ZINC;	-5.508; -5.483; -4.933; -5.498; -4.883; -5.047; -4.802
APVD_1437_ZINC;	-6.125; -5.776; -6.325; -6.584; -5.649; -6.222; -5.607
APVD_1438_ZINC;	-7.669; -7.844; -7.760; -7.002; -8.035; -7.144; -8.004
APVD_1439_ZINC;	-7.002; -6.949; -6.618; -7.754; -6.031; -6.692; -6.190
APVD_1440_ZINC;	-6.974; -6.837; -6.789; -7.660; -5.997; -6.901; -6.143
APVD_1441_ZINC;	-8.671; -8.806; -9.385; -7.811; -9.105; -9.132; -8.892
APVD_1442_ZINC;	-8.726; -8.818; -9.469; -8.634; -9.241; -9.322; -8.998
APVD_1443_ZINC;	-8.943; -9.010; -9.507; -8.925; -9.250; -9.372; -9.185
APVD_1444_ZINC;	-6.227; -6.113; -6.624; -7.042; -6.659; -6.210; -6.744
APVD_1445_ZINC;	-6.186; -6.323; -6.613; -6.405; -6.835; -6.433; -6.933
APVD_1446_ZINC;	-6.227; -6.113; -6.624; -7.042; -6.659; -6.210; -6.744
APVD_1447_ZINC;	-6.186; -6.322; -6.614; -6.405; -6.836; -6.432; -6.934
APVD_1448_ZINC;	-8.752; -8.588; -8.727; -8.683; -7.788; -8.360; -7.926
APVD_1449_ZINC;	-10.330; -10.384; -10.004; -10.403; -10.051; -9.737; -9.956
APVD_1450_ZINC;	-10.501; -10.292; -10.069; -9.474; -10.170; -9.919; -10.078
APVD_1451_ZINC;	-9.130; -9.088; -9.555; -8.308; -8.639; -9.415; -8.693
APVD_1452_ZINC;	-8.210; -8.531; -8.658; -7.326; -8.130; -7.853; -8.009
APVD_1453_ZINC;	-7.126; -6.775; -7.483; -7.639; -6.818; -7.390; -6.914
APVD_1454_ZINC;	-7.081; -6.942; -7.146; -7.968; -6.513; -6.858; -6.623
APVD_1455_ZINC;	-8.642; -8.747; -9.051; -9.113; -8.346; -8.884; -8.505
APVD_1456_ZINC;	-8.181; -8.528; -8.224; -6.067; -7.808; -7.452; -7.802
APVD_1457_ZINC;	-6.040; -6.062; -6.088; -4.650; -5.326; -6.539; -5.349
APVD_1458_ZINC;	-9.342; -9.298; -9.640; -8.603; -8.950; -9.813; -8.986
APVD_1459_ZINC;	-9.033; -9.070; -9.418; -7.818; -8.835; -9.068; -8.880
APVD_1460_ZINC;	-9.200; -9.079; -9.298; -7.858; -9.142; -9.200; -9.207
APVD_1461_ZINC;	-10.023; -10.028; -9.821; -9.544; -9.791; -10.303; -9.787
APVD_1462_ZINC;	-6.102; -5.984; -5.977; -6.620; -5.663; -5.439; -5.826
APVD_1463_ZINC;	-5.997; -5.965; -6.016; -6.735; -5.850; -5.640; -6.001
APVD_1464_ZINC;	-8.598; -8.399; -8.729; -7.337; -7.355; -8.881; -7.696
APVD_1465_ZINC;	-8.499; -8.395; -8.720; -8.019; -7.689; -8.991; -7.990
APVD_1466_ZINC;	-9.417; -9.242; -9.691; -8.557; -9.467; -10.120; -9.447
APVD_1467_ZINC;	-9.776; -9.613; -9.632; -8.756; -9.103; -9.681; -9.178
APVD_1468_ZINC;	-9.307; -9.239; -9.976; -8.237; -8.726; -9.651; -8.813
APVD_1469_ZINC;	-7.499; -7.497; -7.740; -9.207; -6.736; -7.598; -6.824
APVD_1470_ZINC;	-7.541; -7.515; -7.957; -9.327; -6.809; -7.554; -6.893
APVD_1471_ZINC;	-7.320; -7.199; -7.746; -7.147; -7.162; -7.016; -7.245
APVD_1472_ZINC;	-7.329; -7.321; -7.667; -5.854; -7.307; -7.137; -7.382
APVD_1473_ZINC;	-9.171; -9.119; -9.759; -8.222; -8.815; -9.857; -8.748
APVD_1474_ZINC;	-9.250; -9.232; -9.778; -8.222; -8.914; -9.759; -8.833
APVD_1475_ZINC;	-7.342; -7.707; -7.395; -7.118; -7.155; -7.124; -7.267
APVD_1476_ZINC;	-8.029; -8.263; -8.186; -7.326; -7.859; -7.632; -7.864
APVD_1477_ZINC;	-7.931; -8.180; -8.115; -7.922; -7.878; -7.653; -7.865
APVD_1478_ZINC;	-8.880; -9.096; -8.773; -9.821; -7.897; -8.443; -8.182
APVD_1479_ZINC;	-7.362; -7.119; -7.734; -8.299; -6.534; -7.726; -6.552
APVD_1480_ZINC;	-8.976; -8.926; -8.956; -8.966; -7.779; -8.736; -8.070
APVD_1481_ZINC;	-8.100; -8.224; -8.766; -8.877; -7.925; -8.452; -7.922
APVD_1482_ZINC;	-8.965; -9.109; -9.012; -7.156; -8.113; -9.178; -8.234
APVD_1483_ZINC;	-8.131; -8.287; -8.918; -9.058; -7.953; -8.714; -7.999
APVD_1484_ZINC;	-9.002; -8.929; -8.950; -8.966; -7.768; -8.719; -8.058
APVD_1485_ZINC;	-8.983; -9.000; -8.881; -9.369; -7.964; -8.823; -8.239
APVD_1486_ZINC;	-8.923; -9.046; -9.641; -8.222; -8.599; -9.458; -8.696
APVD_1487_ZINC;	-7.738; -7.873; -7.841; -5.762; -7.633; -7.198; -7.563
APVD_1488_ZINC;	-8.604; -8.429; -8.508; -8.462; -7.882; -8.531; -8.022
APVD_1489_ZINC;	-8.596; -8.435; -8.507; -8.462; -7.887; -8.534; -8.028
APVD_1490_ZINC;	-8.716; -8.481; -8.662; -9.137; -7.975; -8.756; -8.089
APVD_1491_ZINC;	-7.253; -6.974; -7.844; -6.527; -6.913; -7.359; -6.978
APVD_1492_ZINC;	-7.023; -6.902; -7.474; -6.006; -6.863; -7.159; -6.921
APVD_1493_ZINC;	-7.448; -7.535; -7.807; -5.606; -7.701; -7.216; -7.702
APVD_1494_ZINC;	-8.059; -8.186; -8.563; -8.159; -8.286; -8.388; -8.244
APVD_1495_ZINC;	-8.059; -8.186; -8.563; -8.159; -8.286; -8.388; -8.244
